"event"	"age"	"PDF"	"CDF"
"Event 9"	"-3547.5"	"2.36949841634573e-07"	"8.81255911012612e-05"
"Event 9"	"-3546.5"	"1.18269920954298e-06"	"8.93082903108042e-05"
"Event 9"	"-3545.5"	"4.73899683269147e-07"	"8.97821899940733e-05"
"Event 9"	"-3544.5"	"4.73899683269147e-07"	"9.02560896773425e-05"
"Event 9"	"-3543.5"	"7.10799524937138e-07"	"9.09668892022796e-05"
"Event 9"	"-3542.5"	"4.73899683269147e-07"	"9.14407888855487e-05"
"Event 9"	"-3541.5"	"7.10799524937138e-07"	"9.21515884104859e-05"
"Event 9"	"-3540.5"	"0"	"9.21515884104859e-05"
"Event 9"	"-3539.5"	"9.47799366538293e-07"	"9.30993877770242e-05"
"Event 9"	"-3538.5"	"2.36949841634573e-07"	"9.33363376186588e-05"
"Event 9"	"-3537.5"	"4.73899683269147e-07"	"9.38102373019279e-05"
"Event 9"	"-3536.5"	"7.10799524937138e-07"	"9.4521036826865e-05"
"Event 9"	"-3535.5"	"7.10799524937138e-07"	"9.52318363518022e-05"
"Event 9"	"-3534.5"	"4.73899683269147e-07"	"9.57057360350713e-05"
"Event 9"	"-3533.5"	"1.18269920954298e-06"	"9.68884352446143e-05"
"Event 9"	"-3532.5"	"4.73899683269147e-07"	"9.73623349278834e-05"
"Event 9"	"-3531.5"	"7.10799524937138e-07"	"9.80731344528206e-05"
"Event 9"	"-3530.5"	"4.73899683269147e-07"	"9.85470341360897e-05"
"Event 9"	"-3529.5"	"2.36949841634573e-07"	"9.87839839777243e-05"
"Event 9"	"-3528.5"	"7.10799524937138e-07"	"9.94947835026614e-05"
"Event 9"	"-3527.5"	"9.47799366538293e-07"	"0.0001004425828692"
"Event 9"	"-3526.5"	"7.10799524937138e-07"	"0.000101153382394137"
"Event 9"	"-3525.5"	"9.47799366538293e-07"	"0.000102101181760675"
"Event 9"	"-3524.5"	"4.73899683269147e-07"	"0.000102575081443944"
"Event 9"	"-3523.5"	"2.36949841634573e-07"	"0.000102812031285579"
"Event 9"	"-3522.5"	"2.36949841634573e-07"	"0.000103048981127213"
"Event 9"	"-3521.5"	"1.65659889281213e-06"	"0.000104705580020026"
"Event 9"	"-3520.5"	"1.65659889281213e-06"	"0.000106362178912838"
"Event 9"	"-3519.5"	"7.10799524937138e-07"	"0.000107072978437775"
"Event 9"	"-3518.5"	"2.36949841634573e-07"	"0.000107309928279409"
"Event 9"	"-3517.5"	"1.41969905114414e-06"	"0.000108729627330554"
"Event 9"	"-3516.5"	"9.47799366538293e-07"	"0.000109677426697092"
"Event 9"	"-3515.5"	"9.47799366538293e-07"	"0.00011062522606363"
"Event 9"	"-3514.5"	"9.47799366538293e-07"	"0.000111573025430168"
"Event 9"	"-3513.5"	"1.65659889281213e-06"	"0.000113229624322981"
"Event 9"	"-3512.5"	"7.10799524937138e-07"	"0.000113940423847918"
"Event 9"	"-3511.5"	"7.10799524937138e-07"	"0.000114651223372855"
"Event 9"	"-3510.5"	"1.18269920954298e-06"	"0.000115833922582398"
"Event 9"	"-3509.5"	"9.47799366538293e-07"	"0.000116781721948936"
"Event 9"	"-3508.5"	"1.18269920954298e-06"	"0.000117964421158479"
"Event 9"	"-3507.5"	"7.10799524937138e-07"	"0.000118675220683416"
"Event 9"	"-3506.5"	"1.65659889281213e-06"	"0.000120331819576228"
"Event 9"	"-3505.5"	"9.47799366538293e-07"	"0.000121279618942767"
"Event 9"	"-3504.5"	"1.41969905114414e-06"	"0.000122699317993911"
"Event 9"	"-3503.5"	"2.36949841634573e-07"	"0.000122936267835545"
"Event 9"	"-3502.5"	"1.18269920954298e-06"	"0.000124118967045088"
"Event 9"	"-3501.5"	"1.18269920954298e-06"	"0.000125301666254631"
"Event 9"	"-3500.5"	"2.36949841634573e-07"	"0.000125538616096266"
"Event 9"	"-3499.5"	"2.36949841634573e-07"	"0.000125775565937901"
"Event 9"	"-3498.5"	"9.47799366538293e-07"	"0.000126723365304439"
"Event 9"	"-3497.5"	"4.73899683269147e-07"	"0.000127197264987708"
"Event 9"	"-3496.5"	"0"	"0.000127197264987708"
"Event 9"	"-3495.5"	"9.47799366538293e-07"	"0.000128145064354246"
