"event"	"age"	"PDF"	"CDF"
"Event 4-E6"	"-329.5"	"0.00163129720950299"	"0.105640651691101"
"Event 4-E6"	"-328.5"	"0.00156559732188922"	"0.10720624901299"
"Event 4-E6"	"-327.5"	"0.00159059727912429"	"0.108796846292115"
"Event 4-E6"	"-326.5"	"0.00154269736106189"	"0.110339543653177"
"Event 4-E6"	"-325.5"	"0.00170939707590536"	"0.112048940729082"
"Event 4-E6"	"-324.5"	"0.00157599730409901"	"0.113624938033181"
"Event 4-E6"	"-323.5"	"0.00161149724337282"	"0.115236435276554"
"Event 4-E6"	"-322.5"	"0.00158329729161165"	"0.116819732568165"
"Event 4-E6"	"-321.5"	"0.00164269719000219"	"0.118462429758168"
"Event 4-E6"	"-320.5"	"0.00161669723447771"	"0.120079126992645"
"Event 4-E6"	"-319.5"	"0.00164369718829159"	"0.121722824180937"
"Event 4-E6"	"-318.5"	"0.00152189739664231"	"0.123244721577579"
"Event 4-E6"	"-317.5"	"0.00166149715784296"	"0.124906218735422"
"Event 4-E6"	"-316.5"	"0.00158749728442715"	"0.126493716019849"
"Event 4-E6"	"-315.5"	"0.00149789743769664"	"0.127991613457546"
"Event 4-E6"	"-314.5"	"0.00157499730580961"	"0.129566610763356"
"Event 4-E6"	"-313.5"	"0.00159899726475528"	"0.131165608028111"
"Event 4-E6"	"-312.5"	"0.00160829724884673"	"0.132773905276958"
"Event 4-E6"	"-311.5"	"0.00158329729161165"	"0.134357202568569"
"Event 4-E6"	"-310.5"	"0.00161249724166222"	"0.135969699810231"
"Event 4-E6"	"-309.5"	"0.00162289722387201"	"0.137592597034104"
"Event 4-E6"	"-308.5"	"0.00158749728442715"	"0.139180094318531"
"Event 4-E6"	"-307.5"	"0.00159999726304468"	"0.140780091581575"
"Event 4-E6"	"-306.5"	"0.001537497369957"	"0.142317588951532"
"Event 4-E6"	"-305.5"	"0.0016280972149769"	"0.143945686166509"
"Event 4-E6"	"-304.5"	"0.00166039715972462"	"0.145606083326234"
"Event 4-E6"	"-303.5"	"0.0015322973788521"	"0.147138380705086"
"Event 4-E6"	"-302.5"	"0.00160939724696507"	"0.148747777952051"
"Event 4-E6"	"-301.5"	"0.00151979740023457"	"0.150267575352286"
"Event 4-E6"	"-300.5"	"0.00163439720420014"	"0.151901972556486"
"Event 4-E6"	"-299.5"	"0.0016322972077924"	"0.153534269764278"
"Event 4-E6"	"-298.5"	"0.00160939724696507"	"0.155143667011243"
"Event 4-E6"	"-297.5"	"0.00161559723635937"	"0.156759264247603"
"Event 4-E6"	"-296.5"	"0.00157499730580961"	"0.158334261553412"
"Event 4-E6"	"-295.5"	"0.00163849719718669"	"0.159972758750599"
"Event 4-E6"	"-294.5"	"0.00163019721138465"	"0.161602955961984"
"Event 4-E6"	"-293.5"	"0.00157079731299412"	"0.163173753274978"
"Event 4-E6"	"-292.5"	"0.00163749719889729"	"0.164811250473875"
"Event 4-E6"	"-291.5"	"0.00155629733779777"	"0.166367547811673"
"Event 4-E6"	"-290.5"	"0.00154269736106189"	"0.167910245172735"
"Event 4-E6"	"-289.5"	"0.00162079722746426"	"0.169531042400199"
"Event 4-E6"	"-288.5"	"0.00161459723806996"	"0.171145639638269"
"Event 4-E6"	"-287.5"	"0.00168329712055195"	"0.172828936758821"
"Event 4-E6"	"-286.5"	"0.00154059736465415"	"0.174369534123475"
"Event 4-E6"	"-285.5"	"0.00160519725414958"	"0.175974731377625"
"Event 4-E6"	"-284.5"	"0.00159379727365038"	"0.177568528651275"
"Event 4-E6"	"-283.5"	"0.00163539720248955"	"0.179203925853764"
"Event 4-E6"	"-282.5"	"0.00157499730580961"	"0.180778923159574"
"Event 4-E6"	"-281.5"	"0.00163649720060789"	"0.182415420360182"
"Event 4-E6"	"-280.5"	"0.00158229729332225"	"0.183997717653504"
"Event 4-E6"	"-279.5"	"0.00158129729503285"	"0.185579014948537"
"Event 4-E6"	"-278.5"	"0.00160939724696507"	"0.187188412195502"
"Event 4-E6"	"-277.5"	"0.00162399722199035"	"0.188812409417492"
"Event 4-E6"	"-276.5"	"0.00158959728083489"	"0.190402006698327"
"Event 4-E6"	"-275.5"	"0.00156249732719207"	"0.191964504025519"
"Event 4-E6"	"-274.5"	"0.00161559723635937"	"0.193580101261879"
"Event 4-E6"	"-273.5"	"0.00157399730752021"	"0.195154098569399"
"Event 4-E6"	"-272.5"	"0.00164579718469934"	"0.196799895754098"
