"event"	"age"	"PDF"	"CDF"
"PC_D"	"707.5"	"4.68800744643103e-05"	"0.000155781747443728"
"PC_D"	"708.5"	"7.44701182883359e-05"	"0.000230251865732064"
"PC_D"	"709.5"	"8.43701340135209e-05"	"0.000314621999745584"
"PC_D"	"710.5"	"0.000101550161302276"	"0.000416172161047861"
"PC_D"	"711.5"	"0.00011823018779683"	"0.000534402348844691"
"PC_D"	"712.5"	"0.000139070220899139"	"0.00067347256974383"
"PC_D"	"713.5"	"0.000164570261403403"	"0.000838042831147233"
"PC_D"	"714.5"	"0.00018645029615765"	"0.00102449312730488"
"PC_D"	"715.5"	"0.000232800369780107"	"0.00125729349708499"
"PC_D"	"716.5"	"0.000256760407838232"	"0.00151405390492322"
"PC_D"	"717.5"	"0.00026458042025954"	"0.00177863432518276"
"PC_D"	"718.5"	"0.000314580499679666"	"0.00209321482486243"
"PC_D"	"719.5"	"0.000336500534497449"	"0.00242971535935988"
"PC_D"	"720.5"	"0.000365600580719962"	"0.00279531594007984"
"PC_D"	"721.5"	"0.000402600639490856"	"0.0031979165795707"
"PC_D"	"722.5"	"0.000473500752108595"	"0.00367141733167929"
"PC_D"	"723.5"	"0.000499000792612859"	"0.00417041812429215"
"PC_D"	"724.5"	"0.000544800865361695"	"0.00471521898965384"
"PC_D"	"725.5"	"0.000607800965431053"	"0.0053230199550849"
"PC_D"	"726.5"	"0.000692701100286428"	"0.00601572105537132"
"PC_D"	"727.5"	"0.000797901267386373"	"0.0068136223227577"
"PC_D"	"728.5"	"0.000921901464348286"	"0.00773552378710598"
"PC_D"	"729.5"	"0.00104480165956296"	"0.00878032544666894"
"PC_D"	"730.5"	"0.00124220197311361"	"0.0100225274197826"
"PC_D"	"731.5"	"0.00138020219231316"	"0.0114027296120957"
"PC_D"	"732.5"	"0.00166250264071919"	"0.0130652322528149"
"PC_D"	"733.5"	"0.00196300311803415"	"0.0150282353708491"
"PC_D"	"734.5"	"0.00216300343571466"	"0.0171912388065637"
"PC_D"	"735.5"	"0.00246980392303655"	"0.0196610427296003"
"PC_D"	"736.5"	"0.00287650456903986"	"0.0225375472986401"
"PC_D"	"737.5"	"0.00320800509559529"	"0.0257455523942354"
"PC_D"	"738.5"	"0.00354600563247535"	"0.0292915580267108"
"PC_D"	"739.5"	"0.00397700631707683"	"0.0332685643437876"
"PC_D"	"740.5"	"0.00442600703026957"	"0.0376945713740572"
"PC_D"	"741.5"	"0.00490200778634917"	"0.0425965791604063"
"PC_D"	"742.5"	"0.00539800857419682"	"0.0479945877346032"
"PC_D"	"743.5"	"0.00591600939698933"	"0.0539105971315925"
"PC_D"	"744.5"	"0.00660201048663346"	"0.0605126076182259"
"PC_D"	"745.5"	"0.00704501119029577"	"0.0675576188085217"
"PC_D"	"746.5"	"0.00794901262621166"	"0.0755066314347334"
"PC_D"	"747.5"	"0.00863001370791377"	"0.0841366451426471"
"PC_D"	"748.5"	"0.0093920149182765"	"0.0935286600609236"
"PC_D"	"749.5"	"0.0103270164034329"	"0.103855676464356"
"PC_D"	"750.5"	"0.0110440175423175"	"0.114899694006674"
"PC_D"	"751.5"	"0.012064019162488"	"0.126963713169162"
"PC_D"	"752.5"	"0.0129740206079343"	"0.139937733777096"
"PC_D"	"753.5"	"0.0139030220835603"	"0.153840755860657"
"PC_D"	"754.5"	"0.0146020231938536"	"0.16844277905451"
"PC_D"	"755.5"	"0.0153610243994512"	"0.183803803453961"
"PC_D"	"756.5"	"0.0161870257114716"	"0.199990829165433"
"PC_D"	"757.5"	"0.0174950277891021"	"0.217485856954535"
"PC_D"	"758.5"	"0.0189050300287497"	"0.236390886983285"
"PC_D"	"759.5"	"0.020513032582901"	"0.256903919566186"
"PC_D"	"760.5"	"0.0233020370129556"	"0.280205956579141"
