"event"	"age"	"PDF"	"CDF"
"Event 21 (660/670"	"-1918.5"	"0.00107079671061958"	"0.0245353482298638"
"Event 21 (660/670"	"-1917.5"	"0.00103329682581548"	"0.0255686450556793"
"Event 21 (660/670"	"-1916.5"	"0.00100829690261274"	"0.026576941958292"
"Event 21 (660/670"	"-1915.5"	"0.00110419660801844"	"0.0276811385663104"
"Event 21 (660/670"	"-1914.5"	"0.00112289655057409"	"0.0288040351168845"
"Event 21 (660/670"	"-1913.5"	"0.00114999646732585"	"0.0299540315842104"
"Event 21 (660/670"	"-1912.5"	"0.00126249612173816"	"0.0312165277059485"
"Event 21 (660/670"	"-1911.5"	"0.00132919591684306"	"0.0325457236227916"
"Event 21 (660/670"	"-1910.5"	"0.0013020960000913"	"0.0338478196228829"
"Event 21 (660/670"	"-1909.5"	"0.00136249581454911"	"0.035210315437432"
"Event 21 (660/670"	"-1908.5"	"0.00133329590424831"	"0.0365436113416803"
"Event 21 (660/670"	"-1907.5"	"0.00134579586584968"	"0.03788940720753"
"Event 21 (660/670"	"-1906.5"	"0.00148329544346473"	"0.0393727026509947"
"Event 21 (660/670"	"-1905.5"	"0.00152079532826883"	"0.0408934979792636"
"Event 21 (660/670"	"-1904.5"	"0.00147079548186336"	"0.0423642934611269"
"Event 21 (660/670"	"-1903.5"	"0.00152709530891592"	"0.0438913887700428"
"Event 21 (660/670"	"-1902.5"	"0.00148959542411182"	"0.0453809841941547"
"Event 21 (660/670"	"-1901.5"	"0.00164379495042629"	"0.0470247791445809"
"Event 21 (660/670"	"-1900.5"	"0.00169999477778604"	"0.048724773922367"
"Event 21 (660/670"	"-1899.5"	"0.00166669488008"	"0.050391468802447"
"Event 21 (660/670"	"-1898.5"	"0.00168329482908661"	"0.0520747636315336"
"Event 21 (660/670"	"-1897.5"	"0.00193749404821203"	"0.0540122576797456"
"Event 21 (660/670"	"-1896.5"	"0.0017562946048386"	"0.0557685522845842"
"Event 21 (660/670"	"-1895.5"	"0.00196249397141477"	"0.057731046255999"
"Event 21 (660/670"	"-1894.5"	"0.00205209369617337"	"0.0597831399521724"
"Event 21 (660/670"	"-1893.5"	"0.00199379387526459"	"0.061776933827437"
"Event 21 (660/670"	"-1892.5"	"0.00196249397141477"	"0.0637394277988517"
"Event 21 (660/670"	"-1891.5"	"0.00201039382427121"	"0.065749821623123"
"Event 21 (660/670"	"-1890.5"	"0.00213129345287964"	"0.0678811150760026"
"Event 21 (660/670"	"-1889.5"	"0.0022249931650435"	"0.0701061082410461"
"Event 21 (660/670"	"-1888.5"	"0.00220209323538979"	"0.0723082014764359"
"Event 21 (660/670"	"-1887.5"	"0.00220419322893882"	"0.0745123947053747"
"Event 21 (660/670"	"-1886.5"	"0.00229379295369743"	"0.0768061876590721"
"Event 21 (660/670"	"-1885.5"	"0.00247709239061989"	"0.079283280049692"
"Event 21 (660/670"	"-1884.5"	"0.00236039274910951"	"0.0816436727988015"
"Event 21 (660/670"	"-1883.5"	"0.00248129237771794"	"0.0841249651765195"
"Event 21 (660/670"	"-1882.5"	"0.00260629199373162"	"0.0867312571702511"
"Event 21 (660/670"	"-1881.5"	"0.00233959281300484"	"0.0890708499832559"
"Event 21 (660/670"	"-1880.5"	"0.00261039198113687"	"0.0916812419643928"
"Event 21 (660/670"	"-1879.5"	"0.00271039167394782"	"0.0943916336383406"
"Event 21 (660/670"	"-1878.5"	"0.00263539190433961"	"0.0970270255426802"
"Event 21 (660/670"	"-1877.5"	"0.00273539159715055"	"0.0997624171398308"
"Event 21 (660/670"	"-1876.5"	"0.00279379141775214"	"0.102556208557583"
"Event 21 (660/670"	"-1875.5"	"0.00288129114896172"	"0.105437499706545"
"Event 21 (660/670"	"-1874.5"	"0.00291669104021679"	"0.108354190746761"
"Event 21 (660/670"	"-1873.5"	"0.00286669119381132"	"0.111220881940573"
"Event 21 (660/670"	"-1872.5"	"0.0028353912899615"	"0.114056273230534"
"Event 21 (660/670"	"-1871.5"	"0.00274379157134667"	"0.116800064801881"
"Event 21 (660/670"	"-1870.5"	"0.00300209077787734"	"0.119802155579758"
"Event 21 (660/670"	"-1869.5"	"0.00286039121316423"	"0.122662546792923"
"Event 21 (660/670"	"-1868.5"	"0.00296459089307324"	"0.125627137685996"
"Event 21 (660/670"	"-1867.5"	"0.00305629061138087"	"0.128683428297377"
"Event 21 (660/670"	"-1866.5"	"0.00316699027132259"	"0.131850418568699"
"Event 21 (660/670"	"-1865.5"	"0.00310419046423731"	"0.134954609032937"
"Event 21 (660/670"	"-1864.5"	"0.00320799014537507"	"0.138162599178312"
"Event 21 (660/670"	"-1863.5"	"0.00314379034259045"	"0.141306389520902"
"Event 21 (660/670"	"-1862.5"	"0.00320599015151885"	"0.144512379672421"
"Event 21 (660/670"	"-1861.5"	"0.00320799014537507"	"0.147720369817796"
"Event 21 (660/670"	"-1860.5"	"0.00330198985661736"	"0.151022359674413"
"Event 21 (660/670"	"-1859.5"	"0.00321899011158428"	"0.154241349785998"
"Event 21 (660/670"	"-1858.5"	"0.00318299022217234"	"0.15742434000817"
"Event 21 (660/670"	"-1857.5"	"0.00329198988733627"	"0.160716329895506"
"Event 21 (660/670"	"-1856.5"	"0.00332498978596388"	"0.16404131968147"
"Event 21 (660/670"	"-1855.5"	"0.00327898992727084"	"0.167320309608741"
"Event 21 (660/670"	"-1854.5"	"0.0032749899395584"	"0.170595299548299"
"Event 21 (660/670"	"-1853.5"	"0.00335198970302283"	"0.173947289251322"
"Event 21 (660/670"	"-1852.5"	"0.00329198988733627"	"0.177239279138658"
"Event 21 (660/670"	"-1851.5"	"0.00328998989348005"	"0.180529269032138"
"Event 21 (660/670"	"-1850.5"	"0.00338498960165044"	"0.183914258633789"
"Event 21 (660/670"	"-1849.5"	"0.00362498886439671"	"0.187539247498186"
"Event 21 (660/670"	"-1848.5"	"0.00340998952485318"	"0.190949237023039"
"Event 21 (660/670"	"-1847.5"	"0.0035289891592982"	"0.194478226182337"
"Event 21 (660/670"	"-1846.5"	"0.00349998924838303"	"0.19797821543072"
"Event 21 (660/670"	"-1845.5"	"0.00349998924838303"	"0.201478204679103"
"Event 21 (660/670"	"-1844.5"	"0.00375598846197904"	"0.205234193141082"
"Event 21 (660/670"	"-1843.5"	"0.00359398895962532"	"0.208828182100707"
"Event 21 (660/670"	"-1842.5"	"0.00360998891047507"	"0.212438171011182"
"Event 21 (660/670"	"-1841.5"	"0.00363798882446213"	"0.216076159835645"
"Event 21 (660/670"	"-1840.5"	"0.00370598861557357"	"0.219782148451218"
"Event 21 (660/670"	"-1839.5"	"0.00379198835139098"	"0.223574136802609"
"Event 21 (660/670"	"-1838.5"	"0.00396498781995392"	"0.227539124622563"
"Event 21 (660/670"	"-1837.5"	"0.00374798848655417"	"0.231287113109117"
"Event 21 (660/670"	"-1836.5"	"0.00382698824387481"	"0.235114101352992"
"Event 21 (660/670"	"-1835.5"	"0.00377498840361312"	"0.238889089756605"
"Event 21 (660/670"	"-1834.5"	"0.00394398788446362"	"0.242833077641069"
"Event 21 (660/670"	"-1833.5"	"0.00412098734073899"	"0.246954064981808"
"Event 21 (660/670"	"-1832.5"	"0.00400998768171884"	"0.250964052663527"
"Event 21 (660/670"	"-1831.5"	"0.00423998697518401"	"0.255204039638711"
"Event 21 (660/670"	"-1830.5"	"0.00394798787217606"	"0.259152027510887"
"Event 21 (660/670"	"-1829.5"	"0.0041959871103472"	"0.263348014621234"
"Event 21 (660/670"	"-1828.5"	"0.00409198742982381"	"0.267440002051058"
"Event 21 (660/670"	"-1827.5"	"0.00412498732845143"	"0.271564989379509"
"Event 21 (660/670"	"-1826.5"	"0.00427698686152406"	"0.275841976241033"
"Event 21 (660/670"	"-1825.5"	"0.00441298644374694"	"0.28025496268478"
"Event 21 (660/670"	"-1824.5"	"0.00434998663727605"	"0.284604949322056"
"Event 21 (660/670"	"-1823.5"	"0.00437498656047879"	"0.288979935882535"
"Event 21 (660/670"	"-1822.5"	"0.00430598677243923"	"0.293285922654974"
"Event 21 (660/670"	"-1821.5"	"0.00457698593995689"	"0.297862908594931"
"Event 21 (660/670"	"-1820.5"	"0.00461698581708127"	"0.302479894412012"
"Event 21 (660/670"	"-1819.5"	"0.00457498594610067"	"0.307054880358113"
"Event 21 (660/670"	"-1818.5"	"0.00466698566348674"	"0.3117218660216"
"Event 21 (660/670"	"-1817.5"	"0.00473798544538251"	"0.316459851466982"
"Event 21 (660/670"	"-1816.5"	"0.00462498579250614"	"0.321084837259488"
"Event 21 (660/670"	"-1815.5"	"0.00472098549760465"	"0.325805822757093"
"Event 21 (660/670"	"-1814.5"	"0.00453998605361684"	"0.33034580881071"
"Event 21 (660/670"	"-1813.5"	"0.00476498536244147"	"0.335110794173151"
"Event 21 (660/670"	"-1812.5"	"0.00465798569113376"	"0.339768779864285"
"Event 21 (660/670"	"-1811.5"	"0.0048849849938146"	"0.3446537648581"
"Event 21 (660/670"	"-1810.5"	"0.00486298506139619"	"0.349516749919496"
"Event 21 (660/670"	"-1809.5"	"0.00490398493544868"	"0.354420734854945"
"Event 21 (660/670"	"-1808.5"	"0.00496298475420713"	"0.359383719609152"
"Event 21 (660/670"	"-1807.5"	"0.00497698471120067"	"0.364360704320352"
"Event 21 (660/670"	"-1806.5"	"0.00509398435178947"	"0.369454688672142"
"Event 21 (660/670"	"-1805.5"	"0.00480598523649395"	"0.374260673908636"
"Event 21 (660/670"	"-1804.5"	"0.00509198435793325"	"0.379352658266569"
"Event 21 (660/670"	"-1803.5"	"0.00496698474191957"	"0.384319643008489"
"Event 21 (660/670"	"-1802.5"	"0.00508298438558027"	"0.389402627394069"
"Event 21 (660/670"	"-1801.5"	"0.00500598462211584"	"0.394408612016185"
"Event 21 (660/670"	"-1800.5"	"0.00509398435178947"	"0.399502596367974"
"Event 21 (660/670"	"-1799.5"	"0.00517698409682255"	"0.404679580464797"
"Event 21 (660/670"	"-1798.5"	"0.00537698348244444"	"0.410056563947241"
"Event 21 (660/670"	"-1797.5"	"0.00526898381420862"	"0.41532554776145"
"Event 21 (660/670"	"-1796.5"	"0.00514398419819494"	"0.420469531959645"
"Event 21 (660/670"	"-1795.5"	"0.00535998353466658"	"0.425829515494311"
"Event 21 (660/670"	"-1794.5"	"0.00535598354695414"	"0.431185499041266"
"Event 21 (660/670"	"-1793.5"	"0.00545598323976509"	"0.436641482281031"
"Event 21 (660/670"	"-1792.5"	"0.00540598339335961"	"0.44204746567439"
"Event 21 (660/670"	"-1791.5"	"0.00536498351930713"	"0.447412449193697"
"Event 21 (660/670"	"-1790.5"	"0.00548798314146459"	"0.452900432335162"
"Event 21 (660/670"	"-1789.5"	"0.00555998292028847"	"0.45846041525545"
"Event 21 (660/670"	"-1788.5"	"0.0055849828434912"	"0.464045398098942"
"Event 21 (660/670"	"-1787.5"	"0.00559798280355663"	"0.469643380902498"
"Event 21 (660/670"	"-1786.5"	"0.0056269827144718"	"0.47527036361697"
"Event 21 (660/670"	"-1785.5"	"0.00572898240113896"	"0.480999346018109"
"Event 21 (660/670"	"-1784.5"	"0.00570198248408001"	"0.486701328502189"
"Event 21 (660/670"	"-1783.5"	"0.00580198217689095"	"0.49250331067908"
"Event 21 (660/670"	"-1782.5"	"0.00593498176832951"	"0.498438292447409"
"Event 21 (660/670"	"-1781.5"	"0.00594998172225115"	"0.504388274169661"
"Event 21 (660/670"	"-1780.5"	"0.00573798237349195"	"0.510126256543153"
"Event 21 (660/670"	"-1779.5"	"0.00596698167002901"	"0.516093238213182"
"Event 21 (660/670"	"-1778.5"	"0.00620198094813473"	"0.522295219161316"
"Event 21 (660/670"	"-1777.5"	"0.00605998138434319"	"0.52835520054566"
"Event 21 (660/670"	"-1776.5"	"0.00598498161473498"	"0.534340182160394"
"Event 21 (660/670"	"-1775.5"	"0.00616298106793846"	"0.540503163228333"
"Event 21 (660/670"	"-1774.5"	"0.00619798096042229"	"0.546701144188755"
"Event 21 (660/670"	"-1773.5"	"0.00594998172225115"	"0.552651125911006"
"Event 21 (660/670"	"-1772.5"	"0.00621698090205637"	"0.558868106813063"
"Event 21 (660/670"	"-1771.5"	"0.00615398109558547"	"0.565022087908648"
"Event 21 (660/670"	"-1770.5"	"0.00635998046277602"	"0.571382068371424"
"Event 21 (660/670"	"-1769.5"	"0.00625798077610885"	"0.577640049147533"
"Event 21 (660/670"	"-1768.5"	"0.00636298045356034"	"0.584003029601093"
"Event 21 (660/670"	"-1767.5"	"0.00619598096656607"	"0.59019901056766"
"Event 21 (660/670"	"-1766.5"	"0.00645998015558696"	"0.596658990723246"
"Event 21 (660/670"	"-1765.5"	"0.00624998080068398"	"0.60290897152393"
"Event 21 (660/670"	"-1764.5"	"0.00641698028767825"	"0.609325951811609"
"Event 21 (660/670"	"-1763.5"	"0.00627098073617428"	"0.615596932547783"
"Event 21 (660/670"	"-1762.5"	"0.00641898028153447"	"0.622015912829317"
"Event 21 (660/670"	"-1761.5"	"0.00623998083140288"	"0.62825589366072"
"Event 21 (660/670"	"-1760.5"	"0.0062729807300305"	"0.634528874390751"
"Event 21 (660/670"	"-1759.5"	"0.00620198094813473"	"0.640730855338886"
"Event 21 (660/670"	"-1758.5"	"0.00627098073617428"	"0.64700183607506"
"Event 21 (660/670"	"-1757.5"	"0.00600398155636906"	"0.653005817631429"
"Event 21 (660/670"	"-1756.5"	"0.00620398094199094"	"0.65920979857342"
"Event 21 (660/670"	"-1755.5"	"0.00639398035833174"	"0.665603778931751"
"Event 21 (660/670"	"-1754.5"	"0.0063789804044101"	"0.671982759336162"
"Event 21 (660/670"	"-1753.5"	"0.00639798034604418"	"0.678380739682206"
"Event 21 (660/670"	"-1752.5"	"0.00644598019859343"	"0.684826719880799"
"Event 21 (660/670"	"-1751.5"	"0.0062519807945402"	"0.691078700675339"
"Event 21 (660/670"	"-1750.5"	"0.00636698044127278"	"0.697445681116612"
"Event 21 (660/670"	"-1749.5"	"0.0062309808590499"	"0.703676661975662"
"Event 21 (660/670"	"-1748.5"	"0.00624398081911532"	"0.709920642794778"
"Event 21 (660/670"	"-1747.5"	"0.00626498075460562"	"0.716185623549383"
"Event 21 (660/670"	"-1746.5"	"0.0063579804689198"	"0.722543604018303"
"Event 21 (660/670"	"-1745.5"	"0.00638298039212253"	"0.728926584410425"
"Event 21 (660/670"	"-1744.5"	"0.00609798126761134"	"0.735024565678037"
"Event 21 (660/670"	"-1743.5"	"0.00616898104950711"	"0.741193546727544"
"Event 21 (660/670"	"-1742.5"	"0.00598298162087876"	"0.747176528348423"
"Event 21 (660/670"	"-1741.5"	"0.00597898163316632"	"0.753155509981589"
"Event 21 (660/670"	"-1740.5"	"0.00593498176832951"	"0.759090491749918"
"Event 21 (660/670"	"-1739.5"	"0.00591698182362354"	"0.765007473573542"
"Event 21 (660/670"	"-1738.5"	"0.00570598247179245"	"0.770713456045334"
"Event 21 (660/670"	"-1737.5"	"0.00581898212466881"	"0.776532438170003"
"Event 21 (660/670"	"-1736.5"	"0.00555398293871981"	"0.782086421108723"
"Event 21 (660/670"	"-1735.5"	"0.00543098331656235"	"0.787517404425285"
"Event 21 (660/670"	"-1734.5"	"0.00548298315682404"	"0.793000387582109"
"Event 21 (660/670"	"-1733.5"	"0.00544398327662777"	"0.798444370858737"
