"event"	"age"	"PDF"	"CDF"
"Event CM9"	"-3481.5"	"0.00461202858074111"	"0.0976103350912466"
"Event CM9"	"-3480.5"	"0.00459002844440627"	"0.102200363535653"
"Event CM9"	"-3479.5"	"0.00471202920044496"	"0.106912392736098"
"Event CM9"	"-3478.5"	"0.00468902905791307"	"0.111601421794011"
"Event CM9"	"-3477.5"	"0.00476702954128207"	"0.116368451335293"
"Event CM9"	"-3476.5"	"0.00479702972719322"	"0.121165481062486"
"Event CM9"	"-3475.5"	"0.00479802973339026"	"0.125963510795876"
"Event CM9"	"-3474.5"	"0.0048120298201488"	"0.130775540616025"
"Event CM9"	"-3473.5"	"0.00488603027872964"	"0.135661570894755"
"Event CM9"	"-3472.5"	"0.00484002999366587"	"0.140501600888421"
"Event CM9"	"-3471.5"	"0.00492503052041413"	"0.145426631408835"
"Event CM9"	"-3470.5"	"0.00494203062576379"	"0.150368662034599"
"Event CM9"	"-3469.5"	"0.0049630307559016"	"0.1553316927905"
"Event CM9"	"-3468.5"	"0.0050830314995462"	"0.160414724290046"
"Event CM9"	"-3467.5"	"0.00508803153053139"	"0.165502755820578"
"Event CM9"	"-3466.5"	"0.00514203186517147"	"0.170644787685749"
"Event CM9"	"-3465.5"	"0.00519803221220562"	"0.175842819897955"
"Event CM9"	"-3464.5"	"0.00531803295585023"	"0.181160852853805"
"Event CM9"	"-3463.5"	"0.00540003346400738"	"0.186560886317813"
"Event CM9"	"-3462.5"	"0.00548003395977045"	"0.192040920277583"
"Event CM9"	"-3461.5"	"0.00547803394737637"	"0.197518954224959"
"Event CM9"	"-3460.5"	"0.00557203452989798"	"0.203090988754857"
"Event CM9"	"-3459.5"	"0.00572303546565078"	"0.208814024220508"
"Event CM9"	"-3458.5"	"0.00575803568254713"	"0.214572059903055"
"Event CM9"	"-3457.5"	"0.00581103601099016"	"0.220383095914045"
"Event CM9"	"-3456.5"	"0.00589103650675323"	"0.226274132420799"
"Event CM9"	"-3455.5"	"0.00596503696533407"	"0.232239169386133"
"Event CM9"	"-3454.5"	"0.00597503702730446"	"0.238214206413437"
"Event CM9"	"-3453.5"	"0.00609203775235795"	"0.244306244165795"
"Event CM9"	"-3452.5"	"0.00624003866951963"	"0.250546282835315"
"Event CM9"	"-3451.5"	"0.00626303881205152"	"0.256809321647366"
"Event CM9"	"-3450.5"	"0.00631003910331232"	"0.263119360750679"
"Event CM9"	"-3449.5"	"0.00634903934499682"	"0.269468400095675"
"Event CM9"	"-3448.5"	"0.00633603926443532"	"0.275804439360111"
"Event CM9"	"-3447.5"	"0.00651404036750816"	"0.282318479727619"
"Event CM9"	"-3446.5"	"0.00653204047905485"	"0.288850520206674"
"Event CM9"	"-3445.5"	"0.00655604062778377"	"0.295406560834458"
"Event CM9"	"-3444.5"	"0.0065150403737052"	"0.301921601208163"
"Event CM9"	"-3443.5"	"0.00664404117312315"	"0.308565642381286"
"Event CM9"	"-3442.5"	"0.00666004127227576"	"0.315225683653562"
"Event CM9"	"-3441.5"	"0.00669204147058099"	"0.321917725124143"
"Event CM9"	"-3440.5"	"0.00675504186099441"	"0.328672766985137"
"Event CM9"	"-3439.5"	"0.00674904182381218"	"0.335421808808949"
"Event CM9"	"-3438.5"	"0.0067730419725411"	"0.34219485078149"
"Event CM9"	"-3437.5"	"0.00683304234436341"	"0.349027893125854"
"Event CM9"	"-3436.5"	"0.0069030427781561"	"0.35593093590401"
"Event CM9"	"-3435.5"	"0.00696204314378136"	"0.362892979047791"
"Event CM9"	"-3434.5"	"0.00691304284012648"	"0.369806021887918"
"Event CM9"	"-3433.5"	"0.00691704286491463"	"0.376723064752832"
"Event CM9"	"-3432.5"	"0.00697304321194878"	"0.383696107964781"
"Event CM9"	"-3431.5"	"0.0069630431499784"	"0.39065915111476"
"Event CM9"	"-3430.5"	"0.00691204283392944"	"0.397571193948689"
"Event CM9"	"-3429.5"	"0.00705704373250001"	"0.404628237681189"
"Event CM9"	"-3428.5"	"0.00694404303223467"	"0.411572280713424"
"Event CM9"	"-3427.5"	"0.0070490436829237"	"0.418621324396347"
"Event CM9"	"-3426.5"	"0.00700004337926882"	"0.425621367775616"
"Event CM9"	"-3425.5"	"0.00699604335448067"	"0.432617411130097"
"Event CM9"	"-3424.5"	"0.00700504341025401"	"0.439622454540351"
"Event CM9"	"-3423.5"	"0.0069240429082939"	"0.446546497448645"
"Event CM9"	"-3422.5"	"0.00700304339785994"	"0.453549540846505"
"Event CM9"	"-3421.5"	"0.00689504272857979"	"0.460444583575084"
"Event CM9"	"-3420.5"	"0.00697404321814582"	"0.46741862679323"
"Event CM9"	"-3419.5"	"0.00693204295787021"	"0.4743506697511"
"Event CM9"	"-3418.5"	"0.00692204289589983"	"0.481272712647"
"Event CM9"	"-3417.5"	"0.00687904262942717"	"0.488151755276427"
"Event CM9"	"-3416.5"	"0.00698404328011621"	"0.495135798556544"
"Event CM9"	"-3415.5"	"0.00689504272857979"	"0.502030841285124"
"Event CM9"	"-3414.5"	"0.00680404216464929"	"0.508834883449773"
"Event CM9"	"-3413.5"	"0.00685204246210714"	"0.51568692591188"
"Event CM9"	"-3412.5"	"0.0067990421336641"	"0.522485968045544"
"Event CM9"	"-3411.5"	"0.0067780420035263"	"0.52926401004907"
"Event CM9"	"-3410.5"	"0.00667704137762542"	"0.535941051426696"
"Event CM9"	"-3409.5"	"0.00679604211507299"	"0.542737093541769"
"Event CM9"	"-3408.5"	"0.0066870414395958"	"0.549424134981365"
"Event CM9"	"-3407.5"	"0.00665204122269946"	"0.556076176204064"
"Event CM9"	"-3406.5"	"0.00669904151396026"	"0.562775217718024"
"Event CM9"	"-3405.5"	"0.00665604124748761"	"0.569431258965512"
"Event CM9"	"-3404.5"	"0.00669604149536915"	"0.576127300460881"
"Event CM9"	"-3403.5"	"0.00653004046666077"	"0.582657340927542"
"Event CM9"	"-3402.5"	"0.00658304079510381"	"0.589240381722646"
"Event CM9"	"-3401.5"	"0.00665504124129057"	"0.595895422963936"
"Event CM9"	"-3400.5"	"0.00649804026835554"	"0.602393463232292"
"Event CM9"	"-3399.5"	"0.00651904039849335"	"0.608912503630785"
"Event CM9"	"-3398.5"	"0.00650304029934074"	"0.615415543930126"
"Event CM9"	"-3397.5"	"0.00653804051623708"	"0.621953584446363"
"Event CM9"	"-3396.5"	"0.00645804002047401"	"0.628411624466837"
"Event CM9"	"-3395.5"	"0.00640303967963689"	"0.634814664146474"
"Event CM9"	"-3394.5"	"0.00640303967963689"	"0.641217703826111"
"Event CM9"	"-3393.5"	"0.00641503975400136"	"0.647632743580112"
"Event CM9"	"-3392.5"	"0.00627403888021894"	"0.653906782460331"
"Event CM9"	"-3391.5"	"0.00625503876247521"	"0.660161821222806"
"Event CM9"	"-3390.5"	"0.00629003897937155"	"0.666451860202178"
"Event CM9"	"-3389.5"	"0.00628803896697748"	"0.672739899169155"
"Event CM9"	"-3388.5"	"0.00607603765320534"	"0.678815936822361"
"Event CM9"	"-3387.5"	"0.00613403801263356"	"0.684949974834994"
"Event CM9"	"-3386.5"	"0.00606603759123495"	"0.691016012426229"
"Event CM9"	"-3385.5"	"0.00606803760362903"	"0.697084050029858"
"Event CM9"	"-3384.5"	"0.0060230373247623"	"0.70310708735462"
"Event CM9"	"-3383.5"	"0.00598503708927484"	"0.709092124443895"
"Event CM9"	"-3382.5"	"0.00592503671745254"	"0.715017161161348"
"Event CM9"	"-3381.5"	"0.00587503640760062"	"0.720892197568948"
"Event CM9"	"-3380.5"	"0.00584503622168947"	"0.726737233790638"
"Event CM9"	"-3379.5"	"0.00580503597380793"	"0.732542269764446"
"Event CM9"	"-3378.5"	"0.00571703542846855"	"0.738259305192914"
"Event CM9"	"-3377.5"	"0.00573303552762117"	"0.743992340720535"
"Event CM9"	"-3376.5"	"0.00564403497608475"	"0.74963637569662"
"Event CM9"	"-3375.5"	"0.00559503467242987"	"0.75523141036905"
"Event CM9"	"-3374.5"	"0.00552703425103125"	"0.760758444620081"
"Event CM9"	"-3373.5"	"0.00544403373667707"	"0.766202478356758"
"Event CM9"	"-3372.5"	"0.00533203304260877"	"0.771534511399367"
"Event CM9"	"-3371.5"	"0.00518503213164412"	"0.776719543531011"
"Event CM9"	"-3370.5"	"0.0050490312888469"	"0.781768574819858"
"Event CM9"	"-3369.5"	"0.00486003011760664"	"0.786628604937465"
"Event CM9"	"-3368.5"	"0.00473902936776499"	"0.79136763430523"
"Event CM9"	"-3367.5"	"0.00452802806018989"	"0.79589566236542"
"Event CM9"	"-3366.5"	"0.00436402704387559"	"0.800259689409295"
"Event CM9"	"-3365.5"	"0.00423302623206356"	"0.804492715641359"
"Event CM9"	"-3364.5"	"0.0040830253025078"	"0.808575740943867"
"Event CM9"	"-3363.5"	"0.00388302406310012"	"0.812458765006967"
"Event CM9"	"-3362.5"	"0.00372002305298286"	"0.81617878805995"
"Event CM9"	"-3361.5"	"0.00357802217300341"	"0.819756810232953"
"Event CM9"	"-3360.5"	"0.00341202114429503"	"0.823168831377248"
"Event CM9"	"-3359.5"	"0.00325002014037481"	"0.826418851517623"
"Event CM9"	"-3358.5"	"0.00313121940416665"	"0.82955007092179"
"Event CM9"	"-3357.5"	"0.00303691881978593"	"0.832586989741575"
"Event CM9"	"-3356.5"	"0.00286671776504999"	"0.835453707506625"
"Event CM9"	"-3355.5"	"0.00276541713729"	"0.838219124643915"
"Event CM9"	"-3354.5"	"0.00264841641223651"	"0.840867541056152"
"Event CM9"	"-3353.5"	"0.00256371588734735"	"0.843431256943499"
"Event CM9"	"-3352.5"	"0.00249621546904726"	"0.845927472412547"
"Event CM9"	"-3351.5"	"0.00234781454940676"	"0.848275286961953"
"Event CM9"	"-3350.5"	"0.00230631429222967"	"0.850581601254183"
"Event CM9"	"-3349.5"	"0.00220051363658301"	"0.852782114890766"
"Event CM9"	"-3348.5"	"0.00213211321270558"	"0.854914228103472"
"Event CM9"	"-3347.5"	"0.0020076124411743"	"0.856921840544646"
"Event CM9"	"-3346.5"	"0.00194531205509881"	"0.858867152599745"
"Event CM9"	"-3345.5"	"0.00190531180721727"	"0.860772464406962"
"Event CM9"	"-3344.5"	"0.0018229112965813"	"0.862595375703543"
"Event CM9"	"-3343.5"	"0.0017836110530377"	"0.864378986756581"
"Event CM9"	"-3342.5"	"0.00173481075062222"	"0.866113797507203"
"Event CM9"	"-3341.5"	"0.00165981028584434"	"0.867773607793048"
"Event CM9"	"-3340.5"	"0.00160110992207819"	"0.869374717715126"
"Event CM9"	"-3339.5"	"0.00157500976033548"	"0.870949727475461"
"Event CM9"	"-3338.5"	"0.00150880935009154"	"0.872458536825553"
"Event CM9"	"-3337.5"	"0.00147320912947698"	"0.87393174595503"
"Event CM9"	"-3336.5"	"0.00144960898322687"	"0.875381354938257"
"Event CM9"	"-3335.5"	"0.00141520877004875"	"0.876796563708305"
"Event CM9"	"-3334.5"	"0.0014010086820508"	"0.878197572390356"
"Event CM9"	"-3333.5"	"0.00133520827428568"	"0.879532780664642"
"Event CM9"	"-3332.5"	"0.00136770847568942"	"0.880900489140331"
"Event CM9"	"-3331.5"	"0.00129380801772829"	"0.882194297158059"
"Event CM9"	"-3330.5"	"0.00128500796319435"	"0.883479305121254"
"Event CM9"	"-3329.5"	"0.00127750791671656"	"0.88475681303797"
"Event CM9"	"-3328.5"	"0.00124930774196008"	"0.88600612077993"
"Event CM9"	"-3327.5"	"0.0012604078107472"	"0.887266528590678"
"Event CM9"	"-3326.5"	"0.00122280757773856"	"0.888489336168416"
"Event CM9"	"-3325.5"	"0.00120150744574164"	"0.889690843614158"
"Event CM9"	"-3324.5"	"0.00118540734596932"	"0.890876250960127"
"Event CM9"	"-3323.5"	"0.00122180757154152"	"0.892098058531669"
"Event CM9"	"-3322.5"	"0.00116640722822559"	"0.893264465759894"
"Event CM9"	"-3321.5"	"0.0011510071327912"	"0.894415472892686"
"Event CM9"	"-3320.5"	"0.00115200713898824"	"0.895567480031674"
"Event CM9"	"-3319.5"	"0.00116600722574678"	"0.896733487257421"
"Event CM9"	"-3318.5"	"0.00111670692023278"	"0.897850194177653"
"Event CM9"	"-3317.5"	"0.00111860693200716"	"0.89896880110966"
"Event CM9"	"-3316.5"	"0.00110090682231958"	"0.90006970793198"
"Event CM9"	"-3315.5"	"0.00113920705966615"	"0.901208914991646"
"Event CM9"	"-3314.5"	"0.00110910687313529"	"0.902318021864781"
"Event CM9"	"-3313.5"	"0.00109800680434817"	"0.90341602866913"
"Event CM9"	"-3312.5"	"0.00110490684710773"	"0.904520935516237"
"Event CM9"	"-3311.5"	"0.00108210670581526"	"0.905603042222053"
"Event CM9"	"-3310.5"	"0.00106130657691686"	"0.90666434879897"
"Event CM9"	"-3309.5"	"0.00108570672812459"	"0.907750055527094"
"Event CM9"	"-3308.5"	"0.00103580641889238"	"0.908785861945987"
"Event CM9"	"-3307.5"	"0.00104070644925787"	"0.909826568395244"
"Event CM9"	"-3306.5"	"0.00101870631292302"	"0.910845274708167"
"Event CM9"	"-3305.5"	"0.00102840637303429"	"0.911873681081202"
"Event CM9"	"-3304.5"	"0.00106270658559271"	"0.912936387666794"
"Event CM9"	"-3303.5"	"0.00105400653167848"	"0.913990394198473"
"Event CM9"	"-3302.5"	"0.00104970650503121"	"0.915040100703504"
"Event CM9"	"-3301.5"	"0.00101890631416243"	"0.916059007017667"
"Event CM9"	"-3300.5"	"0.00100590623360093"	"0.917064913251267"
"Event CM9"	"-3299.5"	"0.000994306161715284"	"0.918059219412983"
"Event CM9"	"-3298.5"	"0.000996706176588176"	"0.919055925589571"
"Event CM9"	"-3297.5"	"0.00099030613692713"	"0.920046231726498"
"Event CM9"	"-3296.5"	"0.00100430622368567"	"0.921050537950184"
"Event CM9"	"-3295.5"	"0.00101940631726095"	"0.922069944267445"
